ncrna_id,drug_id,disease_id,label,split_role,source_dataset
218,39,8,1,positive,dataset1
219,39,26,1,positive,dataset1
220,39,6,1,positive,dataset1
220,58,6,1,positive,dataset1
221,3,7,1,positive,dataset1
221,25,7,1,positive,dataset1
221,65,7,1,positive,dataset1
221,84,7,1,positive,dataset1
222,21,16,1,positive,dataset1
223,39,26,1,positive,dataset1
224,3,2,2,positive,dataset1
224,3,6,1,positive,dataset1
224,3,14,2,positive,dataset1
224,3,21,2,positive,dataset1
224,15,2,2,positive,dataset1
224,15,21,2,positive,dataset1
224,34,23,2,positive,dataset1
224,35,2,2,positive,dataset1
224,35,21,2,positive,dataset1
224,41,17,2,positive,dataset1
224,42,23,2,positive,dataset1
225,3,2,2,positive,dataset1
226,42,23,2,positive,dataset1
227,21,17,2,positive,dataset1
228,3,26,1,positive,dataset1
228,21,17,1,positive,dataset1
228,31,2,1,positive,dataset1
228,39,6,1,positive,dataset1
228,39,23,1,positive,dataset1
228,42,2,1,positive,dataset1
228,42,23,1,positive,dataset1
228,58,6,1,positive,dataset1
228,84,26,1,positive,dataset1
229,42,23,1,positive,dataset1
230,84,5,1,positive,dataset1
231,3,14,1,positive,dataset1
232,3,0,2,positive,dataset1
232,21,20,2,positive,dataset1
232,29,13,1,positive,dataset1
232,42,23,1,positive,dataset1
232,60,5,2,positive,dataset1
233,31,2,2,positive,dataset1
233,31,24,1,positive,dataset1
234,3,26,1,positive,dataset1
234,21,8,1,positive,dataset1
234,21,9,2,positive,dataset1
234,39,8,1,positive,dataset1
234,84,26,1,positive,dataset1
235,3,2,1,positive,dataset1
236,3,7,1,positive,dataset1
236,25,7,1,positive,dataset1
236,65,7,1,positive,dataset1
236,84,5,1,positive,dataset1
236,84,7,1,positive,dataset1
237,1,26,1,positive,dataset1
237,3,17,2,positive,dataset1
237,3,26,2,positive,dataset1
237,11,3,2,positive,dataset1
237,42,23,1,positive,dataset1
237,58,5,1,positive,dataset1
237,60,22,1,positive,dataset1
237,84,17,2,positive,dataset1
237,84,26,2,positive,dataset1
238,26,18,1,positive,dataset1
239,6,0,1,positive,dataset1
239,84,5,1,positive,dataset1
240,42,23,1,positive,dataset1
241,42,23,1,positive,dataset1
242,39,8,1,positive,dataset1
243,3,2,2,positive,dataset1
244,3,10,2,positive,dataset1
245,3,14,2,positive,dataset1
245,35,2,1,positive,dataset1
246,21,6,1,positive,dataset1
246,21,26,1,positive,dataset1
247,39,26,1,positive,dataset1
248,3,26,1,positive,dataset1
248,84,26,1,positive,dataset1
249,39,8,1,positive,dataset1
250,21,3,2,positive,dataset1
250,84,26,2,positive,dataset1
251,42,23,2,positive,dataset1
252,3,2,2,positive,dataset1
253,39,8,1,positive,dataset1
254,21,22,2,positive,dataset1
255,21,22,1,positive,dataset1
256,42,23,1,positive,dataset1
256,47,4,2,positive,dataset1
257,21,2,2,positive,dataset1
257,60,22,1,positive,dataset1
258,3,2,1,positive,dataset1
258,3,11,1,positive,dataset1
258,21,11,1,positive,dataset1
258,21,12,1,positive,dataset1
258,21,22,1,positive,dataset1
258,39,11,1,positive,dataset1
258,41,17,2,positive,dataset1
258,47,4,2,positive,dataset1
258,52,11,1,positive,dataset1
258,60,11,1,positive,dataset1
258,60,22,1,positive,dataset1
258,60,24,1,positive,dataset1
259,3,2,2,positive,dataset1
259,21,8,1,positive,dataset1
259,21,9,2,positive,dataset1
259,21,17,1,positive,dataset1
259,39,9,2,positive,dataset1
260,73,2,2,positive,dataset1
261,3,2,1,positive,dataset1
261,21,16,1,positive,dataset1
261,21,22,1,positive,dataset1
261,21,22,2,positive,dataset1
261,60,22,1,positive,dataset1
261,60,22,2,positive,dataset1
261,72,25,1,positive,dataset1
262,1,26,1,positive,dataset1
262,3,2,1,positive,dataset1
262,21,20,2,positive,dataset1
262,21,26,1,positive,dataset1
262,42,22,1,positive,dataset1
263,21,16,2,positive,dataset1
263,21,22,2,positive,dataset1
263,39,26,1,positive,dataset1
263,41,17,2,positive,dataset1
263,60,9,2,positive,dataset1
263,60,22,2,positive,dataset1
264,3,2,2,positive,dataset1
264,21,2,2,positive,dataset1
264,41,15,1,positive,dataset1
264,42,23,1,positive,dataset1
264,60,22,1,positive,dataset1
265,21,3,2,positive,dataset1
266,3,26,1,positive,dataset1
267,21,16,2,positive,dataset1
267,21,17,2,positive,dataset1
267,39,6,1,positive,dataset1
267,58,6,2,positive,dataset1
268,3,2,2,positive,dataset1
268,21,26,1,positive,dataset1
268,60,15,1,positive,dataset1
269,21,10,2,positive,dataset1
269,60,22,2,positive,dataset1
270,3,2,1,positive,dataset1
270,3,14,1,positive,dataset1
270,12,19,2,positive,dataset1
270,21,16,2,positive,dataset1
270,21,22,1,positive,dataset1
270,30,19,2,positive,dataset1
270,33,19,2,positive,dataset1
270,58,5,2,positive,dataset1
270,60,2,1,positive,dataset1
270,60,16,2,positive,dataset1
270,71,12,2,positive,dataset1
270,84,2,1,positive,dataset1
271,21,26,1,positive,dataset1
271,41,17,2,positive,dataset1
272,21,22,2,positive,dataset1
273,3,14,1,positive,dataset1
274,21,20,2,positive,dataset1
274,21,22,2,positive,dataset1
274,31,2,2,positive,dataset1
274,39,6,2,positive,dataset1
274,58,6,2,positive,dataset1
275,39,5,2,positive,dataset1
275,39,21,2,positive,dataset1
275,52,5,2,positive,dataset1
275,52,21,2,positive,dataset1
276,3,14,1,positive,dataset1
277,3,14,1,positive,dataset1
277,3,21,1,positive,dataset1
277,51,19,2,positive,dataset1
278,1,26,1,positive,dataset1
278,3,2,1,positive,dataset1
278,21,9,1,positive,dataset1
278,21,17,1,positive,dataset1
278,21,22,1,positive,dataset1
278,21,26,2,positive,dataset1
278,31,2,1,positive,dataset1
278,31,17,2,positive,dataset1
278,39,6,2,positive,dataset1
278,39,12,2,positive,dataset1
278,42,23,2,positive,dataset1
278,58,6,2,positive,dataset1
279,39,8,1,positive,dataset1
279,58,8,1,positive,dataset1
280,3,17,2,positive,dataset1
280,21,17,2,positive,dataset1
280,39,5,2,positive,dataset1
281,3,23,2,positive,dataset1
281,21,22,2,positive,dataset1
281,42,23,2,positive,dataset1
281,81,22,1,positive,dataset1
282,3,21,1,positive,dataset1
282,21,26,2,positive,dataset1
282,31,24,2,positive,dataset1
282,39,6,2,positive,dataset1
282,42,1,2,positive,dataset1
282,42,23,1,positive,dataset1
282,58,6,2,positive,dataset1
282,60,2,2,positive,dataset1
282,60,6,2,positive,dataset1
283,21,24,1,positive,dataset1
283,47,4,2,positive,dataset1
284,21,16,1,positive,dataset1
285,3,2,1,positive,dataset1
285,3,2,2,positive,dataset1
285,21,26,1,positive,dataset1
285,31,15,1,positive,dataset1
285,39,6,1,positive,dataset1
285,39,6,2,positive,dataset1
285,39,26,1,positive,dataset1
285,53,3,2,positive,dataset1
285,58,6,1,positive,dataset1
285,58,6,2,positive,dataset1
285,60,22,2,positive,dataset1
285,83,6,2,positive,dataset1
286,84,5,1,positive,dataset1
287,42,23,1,positive,dataset1
288,3,12,1,positive,dataset1
288,18,12,1,positive,dataset1
288,21,12,1,positive,dataset1
288,21,16,1,positive,dataset1
288,21,16,2,positive,dataset1
288,21,17,2,positive,dataset1
288,21,22,1,positive,dataset1
288,42,23,1,positive,dataset1
288,42,23,2,positive,dataset1
288,53,12,1,positive,dataset1
288,60,22,2,positive,dataset1
288,84,12,1,positive,dataset1
289,21,17,1,positive,dataset1
289,21,22,2,positive,dataset1
289,84,5,1,positive,dataset1
290,3,12,1,positive,dataset1
290,3,21,1,positive,dataset1
290,18,12,1,positive,dataset1
290,21,12,1,positive,dataset1
290,21,21,1,positive,dataset1
290,52,21,1,positive,dataset1
290,53,12,1,positive,dataset1
290,84,12,1,positive,dataset1
291,21,17,1,positive,dataset1
292,3,14,2,positive,dataset1
292,21,6,2,positive,dataset1
292,60,24,2,positive,dataset1
292,73,2,2,positive,dataset1
293,3,26,1,positive,dataset1
293,21,9,2,positive,dataset1
293,21,26,1,positive,dataset1
293,39,9,2,positive,dataset1
293,84,26,1,positive,dataset1
294,3,7,1,positive,dataset1
294,21,17,2,positive,dataset1
294,25,7,1,positive,dataset1
294,65,7,1,positive,dataset1
294,84,7,1,positive,dataset1
295,3,2,1,positive,dataset1
295,21,26,2,positive,dataset1
295,39,2,1,positive,dataset1
295,39,6,2,positive,dataset1
295,60,2,1,positive,dataset1
295,60,22,1,positive,dataset1
296,21,22,1,positive,dataset1
297,21,1,2,positive,dataset1
297,21,22,1,positive,dataset1
297,35,2,1,positive,dataset1
297,47,4,1,positive,dataset1
298,3,21,1,positive,dataset1
298,21,22,2,positive,dataset1
298,42,21,1,positive,dataset1
298,42,23,1,positive,dataset1
298,73,2,2,positive,dataset1
299,21,6,1,positive,dataset1
299,42,23,2,positive,dataset1
299,58,6,1,positive,dataset1
300,3,0,1,positive,dataset1
301,3,14,1,positive,dataset1
302,3,14,1,positive,dataset1
303,3,2,1,positive,dataset1
303,3,13,1,positive,dataset1
303,3,16,2,positive,dataset1
303,3,19,2,positive,dataset1
303,3,21,1,positive,dataset1
303,21,3,2,positive,dataset1
303,21,5,1,positive,dataset1
303,21,16,2,positive,dataset1
303,21,22,2,positive,dataset1
303,35,2,1,positive,dataset1
303,60,2,1,positive,dataset1
303,73,2,1,positive,dataset1
303,73,2,2,positive,dataset1
303,84,7,2,positive,dataset1
304,60,2,1,positive,dataset1
305,60,15,1,positive,dataset1
305,60,26,2,positive,dataset1
306,3,26,2,positive,dataset1
306,21,26,2,positive,dataset1
306,35,26,2,positive,dataset1
306,42,23,2,positive,dataset1
306,84,26,2,positive,dataset1
307,39,5,2,positive,dataset1
308,3,12,1,positive,dataset1
308,3,26,2,positive,dataset1
308,18,12,1,positive,dataset1
308,21,26,2,positive,dataset1
308,30,19,1,positive,dataset1
308,35,26,2,positive,dataset1
308,53,12,1,positive,dataset1
308,60,2,2,positive,dataset1
308,60,12,1,positive,dataset1
308,60,16,2,positive,dataset1
308,75,10,1,positive,dataset1
308,84,5,2,positive,dataset1
308,84,26,2,positive,dataset1
309,21,17,1,positive,dataset1
309,21,17,2,positive,dataset1
309,21,26,2,positive,dataset1
309,35,2,2,positive,dataset1
309,39,26,2,positive,dataset1
309,60,2,1,positive,dataset1
310,21,26,2,positive,dataset1
310,34,17,1,positive,dataset1
310,39,6,1,positive,dataset1
310,39,8,1,positive,dataset1
310,41,17,1,positive,dataset1
310,48,6,1,positive,dataset1
310,58,6,1,positive,dataset1
310,60,2,2,positive,dataset1
310,60,16,1,positive,dataset1
311,16,26,2,positive,dataset1
311,21,24,1,positive,dataset1
311,58,26,2,positive,dataset1
311,60,22,1,positive,dataset1
312,21,17,1,positive,dataset1
313,3,2,1,positive,dataset1
313,3,12,1,positive,dataset1
313,3,13,1,positive,dataset1
313,3,22,1,positive,dataset1
313,6,13,2,positive,dataset1
313,18,12,1,positive,dataset1
313,21,12,1,positive,dataset1
313,21,17,1,positive,dataset1
313,21,26,2,positive,dataset1
313,29,13,2,positive,dataset1
313,31,24,1,positive,dataset1
313,41,17,1,positive,dataset1
313,42,22,1,positive,dataset1
313,53,12,1,positive,dataset1
313,54,2,1,positive,dataset1
313,60,22,1,positive,dataset1
313,71,12,2,positive,dataset1
313,75,10,2,positive,dataset1
313,84,12,1,positive,dataset1
314,3,26,1,positive,dataset1
314,21,8,1,positive,dataset1
314,60,15,1,positive,dataset1
314,84,26,1,positive,dataset1
315,3,0,2,positive,dataset1
315,3,2,1,positive,dataset1
315,3,11,1,positive,dataset1
315,3,12,1,positive,dataset1
315,3,16,2,positive,dataset1
315,3,22,1,positive,dataset1
315,6,0,2,positive,dataset1
315,21,11,1,positive,dataset1
315,21,16,2,positive,dataset1
315,21,17,2,positive,dataset1
315,35,16,2,positive,dataset1
315,39,11,1,positive,dataset1
315,39,16,2,positive,dataset1
315,42,22,1,positive,dataset1
315,42,23,1,positive,dataset1
315,52,11,1,positive,dataset1
315,60,11,1,positive,dataset1
315,75,10,2,positive,dataset1
315,77,10,2,positive,dataset1
315,84,16,2,positive,dataset1
316,3,26,1,positive,dataset1
316,21,8,1,positive,dataset1
316,60,15,1,positive,dataset1
316,75,10,2,positive,dataset1
316,84,26,1,positive,dataset1
317,3,2,2,positive,dataset1
317,21,17,1,positive,dataset1
317,39,23,1,positive,dataset1
317,42,23,1,positive,dataset1
317,47,4,1,positive,dataset1
317,60,23,1,positive,dataset1
318,39,23,2,positive,dataset1
318,60,15,1,positive,dataset1
319,3,11,1,positive,dataset1
319,3,12,1,positive,dataset1
319,18,12,1,positive,dataset1
319,21,11,1,positive,dataset1
319,21,12,1,positive,dataset1
319,39,11,1,positive,dataset1
319,52,11,1,positive,dataset1
319,53,12,1,positive,dataset1
319,60,11,1,positive,dataset1
319,84,12,1,positive,dataset1
320,21,12,1,positive,dataset1
320,21,17,1,positive,dataset1
320,39,6,1,positive,dataset1
320,56,2,2,positive,dataset1
321,70,2,1,positive,dataset1
321,73,2,1,positive,dataset1
321,82,2,1,positive,dataset1
322,3,14,2,positive,dataset1
322,21,20,2,positive,dataset1
323,3,0,1,positive,dataset1
324,3,21,1,positive,dataset1
324,35,2,1,positive,dataset1
325,3,14,2,positive,dataset1
325,3,26,2,positive,dataset1
325,21,22,1,positive,dataset1
325,21,22,2,positive,dataset1
325,21,26,2,positive,dataset1
326,61,2,2,positive,dataset1
327,21,17,2,positive,dataset1
328,21,22,2,positive,dataset1
328,52,6,1,positive,dataset1
328,60,17,2,positive,dataset1
328,60,22,2,positive,dataset1
329,35,2,2,positive,dataset1
329,60,22,1,positive,dataset1
330,31,2,1,positive,dataset1
330,60,2,1,positive,dataset1
331,42,23,1,positive,dataset1
332,21,17,2,positive,dataset1
332,73,2,2,positive,dataset1
333,21,8,1,positive,dataset1
333,39,8,1,positive,dataset1
334,80,2,2,positive,dataset1
335,3,14,2,positive,dataset1
335,21,22,1,positive,dataset1
336,21,8,1,positive,dataset1
336,60,15,1,positive,dataset1
337,3,14,2,positive,dataset1
338,3,14,1,positive,dataset1
338,39,6,2,positive,dataset1
338,58,6,2,positive,dataset1
339,21,16,1,positive,dataset1
339,31,15,1,positive,dataset1
339,42,23,2,positive,dataset1
340,39,8,1,positive,dataset1
341,30,19,2,positive,dataset1
341,42,23,2,positive,dataset1
342,3,1,1,positive,dataset1
342,21,1,1,positive,dataset1
342,21,26,1,positive,dataset1
342,39,12,2,positive,dataset1
342,60,1,1,positive,dataset1
342,63,1,1,positive,dataset1
343,31,24,2,positive,dataset1
343,75,10,2,positive,dataset1
344,3,2,2,positive,dataset1
344,21,22,1,positive,dataset1
345,21,8,1,positive,dataset1
345,39,8,1,positive,dataset1
346,39,8,1,positive,dataset1
346,60,22,1,positive,dataset1
347,3,2,2,positive,dataset1
347,3,5,2,positive,dataset1
347,3,11,1,positive,dataset1
347,21,11,1,positive,dataset1
347,31,24,1,positive,dataset1
347,39,5,1,positive,dataset1
347,39,11,1,positive,dataset1
347,39,12,2,positive,dataset1
347,52,11,1,positive,dataset1
347,60,3,1,positive,dataset1
347,60,11,1,positive,dataset1
347,60,22,1,positive,dataset1
347,75,10,1,positive,dataset1
348,39,6,2,positive,dataset1
348,39,26,2,positive,dataset1
348,58,26,2,positive,dataset1
349,21,1,1,positive,dataset1
349,42,1,1,positive,dataset1
350,1,26,1,positive,dataset1
350,35,12,2,positive,dataset1
350,75,10,2,positive,dataset1
351,39,6,2,positive,dataset1
351,39,8,1,positive,dataset1
352,3,11,1,positive,dataset1
352,21,2,2,positive,dataset1
352,21,11,1,positive,dataset1
352,35,2,2,positive,dataset1
352,39,11,1,positive,dataset1
352,39,26,1,positive,dataset1
352,52,11,1,positive,dataset1
352,60,11,1,positive,dataset1
352,60,22,1,positive,dataset1
353,3,17,1,positive,dataset1
353,21,17,1,positive,dataset1
353,41,17,1,positive,dataset1
353,60,17,1,positive,dataset1
354,35,2,1,positive,dataset1
355,3,12,2,positive,dataset1
355,3,21,1,positive,dataset1
355,3,21,2,positive,dataset1
355,18,21,1,positive,dataset1
355,21,2,2,positive,dataset1
355,21,21,1,positive,dataset1
355,21,22,1,positive,dataset1
355,21,22,2,positive,dataset1
355,31,2,2,positive,dataset1
356,21,12,1,positive,dataset1
356,21,21,2,positive,dataset1
356,21,22,1,positive,dataset1
356,47,4,2,positive,dataset1
356,84,6,2,positive,dataset1
357,21,6,1,positive,dataset1
357,47,4,1,positive,dataset1
358,21,22,1,positive,dataset1
359,21,22,1,positive,dataset1
359,47,4,2,positive,dataset1
360,60,15,1,positive,dataset1
360,71,12,1,positive,dataset1
361,58,5,1,positive,dataset1
361,69,2,2,positive,dataset1
362,1,26,1,positive,dataset1
362,3,2,1,positive,dataset1
362,24,12,1,positive,dataset1
362,31,2,1,positive,dataset1
362,41,17,2,positive,dataset1
362,42,2,2,positive,dataset1
362,60,22,2,positive,dataset1
363,21,8,1,positive,dataset1
363,39,12,1,positive,dataset1
364,1,26,1,positive,dataset1
364,3,2,1,positive,dataset1
364,3,2,2,positive,dataset1
364,20,18,2,positive,dataset1
364,21,16,1,positive,dataset1
364,21,22,1,positive,dataset1
364,24,12,1,positive,dataset1
364,31,15,1,positive,dataset1
364,31,15,2,positive,dataset1
364,31,24,2,positive,dataset1
364,34,15,2,positive,dataset1
364,42,23,2,positive,dataset1
364,60,18,2,positive,dataset1
364,84,16,1,positive,dataset1
365,21,8,1,positive,dataset1
366,21,8,1,positive,dataset1
367,1,26,1,positive,dataset1
367,3,2,1,positive,dataset1
367,3,2,2,positive,dataset1
367,3,8,2,positive,dataset1
367,3,26,2,positive,dataset1
367,21,8,1,positive,dataset1
367,21,8,2,positive,dataset1
367,21,16,1,positive,dataset1
367,21,17,2,positive,dataset1
367,21,21,2,positive,dataset1
367,21,22,1,positive,dataset1
367,21,26,1,positive,dataset1
367,21,26,2,positive,dataset1
367,22,16,2,positive,dataset1
367,31,8,2,positive,dataset1
367,31,24,1,positive,dataset1
367,39,2,2,positive,dataset1
367,39,6,2,positive,dataset1
367,39,8,2,positive,dataset1
367,39,26,2,positive,dataset1
367,41,17,2,positive,dataset1
367,42,23,2,positive,dataset1
367,47,25,2,positive,dataset1
367,52,16,2,positive,dataset1
367,52,21,1,positive,dataset1
367,60,16,2,positive,dataset1
367,60,22,2,positive,dataset1
367,60,26,2,positive,dataset1
367,71,25,2,positive,dataset1
367,84,16,1,positive,dataset1
368,60,2,1,positive,dataset1
368,60,15,1,positive,dataset1
369,3,21,1,positive,dataset1
369,12,19,2,positive,dataset1
369,21,17,2,positive,dataset1
369,30,19,2,positive,dataset1
369,35,2,1,positive,dataset1
369,47,4,2,positive,dataset1
369,78,19,2,positive,dataset1
370,21,8,1,positive,dataset1
370,39,8,1,positive,dataset1
371,3,21,1,positive,dataset1
371,21,21,1,positive,dataset1
371,46,21,1,positive,dataset1
371,52,21,1,positive,dataset1
372,21,10,2,positive,dataset1
372,25,2,1,positive,dataset1
372,31,24,2,positive,dataset1
372,33,2,1,positive,dataset1
372,39,2,1,positive,dataset1
372,39,26,2,positive,dataset1
372,58,26,2,positive,dataset1
373,39,6,1,positive,dataset1
373,58,6,2,positive,dataset1
373,83,18,1,positive,dataset1
374,3,2,2,positive,dataset1
374,21,17,1,positive,dataset1
374,21,24,1,positive,dataset1
374,21,24,2,positive,dataset1
374,25,2,2,positive,dataset1
374,31,2,2,positive,dataset1
374,31,24,1,positive,dataset1
374,41,2,2,positive,dataset1
374,42,23,1,positive,dataset1
374,42,23,2,positive,dataset1
374,49,2,2,positive,dataset1
374,60,2,1,positive,dataset1
374,73,2,2,positive,dataset1
375,60,15,1,positive,dataset1
376,21,15,1,positive,dataset1
376,21,15,2,positive,dataset1
376,21,26,1,positive,dataset1
376,39,5,1,positive,dataset1
376,39,22,2,positive,dataset1
377,3,14,2,positive,dataset1
377,3,26,1,positive,dataset1
377,21,6,2,positive,dataset1
377,21,26,1,positive,dataset1
