sample_id,ncrna_id,drug_id,disease_id,label,split_role,source_dataset
752,192,39,26,1,positive,dataset1
753,192,47,4,1,positive,dataset1
754,192,58,26,1,positive,dataset1
755,192,73,2,2,positive,dataset1
756,193,3,8,1,positive,dataset1
757,194,3,26,2,positive,dataset1
758,194,84,26,2,positive,dataset1
759,195,3,26,1,positive,dataset1
760,195,21,17,2,positive,dataset1
761,195,41,9,2,positive,dataset1
762,195,84,26,1,positive,dataset1
763,196,3,11,1,positive,dataset1
764,196,3,21,2,positive,dataset1
765,196,21,2,2,positive,dataset1
766,196,21,11,1,positive,dataset1
767,196,21,22,2,positive,dataset1
768,196,21,23,2,positive,dataset1
769,196,31,15,2,positive,dataset1
770,196,39,11,1,positive,dataset1
771,196,42,23,1,positive,dataset1
772,196,52,11,1,positive,dataset1
773,196,60,2,2,positive,dataset1
774,196,60,11,1,positive,dataset1
775,196,83,18,2,positive,dataset1
776,197,84,5,1,positive,dataset1
777,198,3,26,1,positive,dataset1
778,198,21,16,1,positive,dataset1
779,198,84,5,1,positive,dataset1
780,198,84,26,1,positive,dataset1
781,199,3,11,1,positive,dataset1
782,199,3,12,2,positive,dataset1
783,199,3,14,1,positive,dataset1
784,199,3,21,2,positive,dataset1
785,199,21,1,2,positive,dataset1
786,199,21,5,2,positive,dataset1
787,199,21,11,1,positive,dataset1
788,199,21,17,2,positive,dataset1
789,199,21,26,2,positive,dataset1
790,199,39,5,2,positive,dataset1
791,199,39,11,1,positive,dataset1
792,199,39,12,2,positive,dataset1
793,199,42,23,2,positive,dataset1
794,199,47,4,2,positive,dataset1
795,199,52,11,1,positive,dataset1
796,199,60,11,1,positive,dataset1
797,199,84,26,2,positive,dataset1
798,200,42,23,2,positive,dataset1
799,200,54,2,1,positive,dataset1
800,201,84,5,1,positive,dataset1
801,202,3,13,1,positive,dataset1
802,203,21,2,1,positive,dataset1
803,204,3,26,1,positive,dataset1
804,204,21,17,1,positive,dataset1
805,204,21,17,2,positive,dataset1
806,204,21,22,1,positive,dataset1
807,204,21,26,1,positive,dataset1
808,204,28,16,2,positive,dataset1
809,204,39,6,1,positive,dataset1
810,204,42,17,2,positive,dataset1
811,204,60,22,1,positive,dataset1
812,204,69,16,2,positive,dataset1
813,204,84,26,1,positive,dataset1
814,205,21,2,1,positive,dataset1
815,205,31,2,1,positive,dataset1
816,205,60,2,1,positive,dataset1
817,206,21,17,1,positive,dataset1
818,207,3,26,2,positive,dataset1
819,207,21,17,2,positive,dataset1
820,207,39,26,2,positive,dataset1
821,207,58,26,2,positive,dataset1
822,207,60,2,2,positive,dataset1
823,207,60,17,2,positive,dataset1
824,207,60,22,1,positive,dataset1
825,207,60,26,2,positive,dataset1
826,207,62,17,2,positive,dataset1
827,208,21,16,2,positive,dataset1
828,208,42,23,1,positive,dataset1
829,209,39,6,1,positive,dataset1
830,209,39,26,1,positive,dataset1
831,209,42,23,1,positive,dataset1
832,209,73,2,1,positive,dataset1
833,210,21,1,2,positive,dataset1
834,211,41,17,1,positive,dataset1
835,212,60,20,2,positive,dataset1
836,213,42,23,2,positive,dataset1
837,214,42,23,2,positive,dataset1
838,215,3,12,2,positive,dataset1
839,215,39,5,2,positive,dataset1
840,215,58,6,2,positive,dataset1
841,215,58,12,2,positive,dataset1
842,215,71,12,2,positive,dataset1
843,215,84,12,2,positive,dataset1
844,216,39,26,1,positive,dataset1
845,217,3,14,2,positive,dataset1
846,218,39,8,1,positive,dataset1
847,219,39,26,1,positive,dataset1
848,220,39,6,1,positive,dataset1
849,220,58,6,1,positive,dataset1
850,221,3,7,1,positive,dataset1
851,221,25,7,1,positive,dataset1
852,221,65,7,1,positive,dataset1
853,221,84,7,1,positive,dataset1
854,222,21,16,1,positive,dataset1
855,223,39,26,1,positive,dataset1
856,224,3,2,2,positive,dataset1
857,224,3,6,1,positive,dataset1
858,224,3,14,2,positive,dataset1
859,224,3,21,2,positive,dataset1
860,224,15,2,2,positive,dataset1
861,224,15,21,2,positive,dataset1
862,224,34,23,2,positive,dataset1
863,224,35,2,2,positive,dataset1
864,224,35,21,2,positive,dataset1
865,224,41,17,2,positive,dataset1
866,224,42,23,2,positive,dataset1
867,225,3,2,2,positive,dataset1
868,226,42,23,2,positive,dataset1
869,227,21,17,2,positive,dataset1
870,228,3,26,1,positive,dataset1
871,228,21,17,1,positive,dataset1
872,228,31,2,1,positive,dataset1
873,228,39,6,1,positive,dataset1
874,228,39,23,1,positive,dataset1
875,228,42,2,1,positive,dataset1
876,228,42,23,1,positive,dataset1
877,228,58,6,1,positive,dataset1
878,228,84,26,1,positive,dataset1
879,229,42,23,1,positive,dataset1
880,230,84,5,1,positive,dataset1
881,231,3,14,1,positive,dataset1
882,232,3,0,2,positive,dataset1
883,232,21,20,2,positive,dataset1
884,232,29,13,1,positive,dataset1
885,232,42,23,1,positive,dataset1
886,232,60,5,2,positive,dataset1
887,233,31,2,2,positive,dataset1
888,233,31,24,1,positive,dataset1
889,234,3,26,1,positive,dataset1
890,234,21,8,1,positive,dataset1
891,234,21,9,2,positive,dataset1
892,234,39,8,1,positive,dataset1
893,234,84,26,1,positive,dataset1
894,235,3,2,1,positive,dataset1
895,236,3,7,1,positive,dataset1
896,236,25,7,1,positive,dataset1
897,236,65,7,1,positive,dataset1
898,236,84,5,1,positive,dataset1
899,236,84,7,1,positive,dataset1
900,237,1,26,1,positive,dataset1
901,237,3,17,2,positive,dataset1
902,237,3,26,2,positive,dataset1
903,237,11,3,2,positive,dataset1
904,237,42,23,1,positive,dataset1
905,237,58,5,1,positive,dataset1
906,237,60,22,1,positive,dataset1
907,237,84,17,2,positive,dataset1
908,237,84,26,2,positive,dataset1
909,238,26,18,1,positive,dataset1
910,239,6,0,1,positive,dataset1
911,239,84,5,1,positive,dataset1
912,240,42,23,1,positive,dataset1
913,241,42,23,1,positive,dataset1
914,242,39,8,1,positive,dataset1
915,243,3,2,2,positive,dataset1
916,244,3,10,2,positive,dataset1
917,245,3,14,2,positive,dataset1
918,245,35,2,1,positive,dataset1
919,246,21,6,1,positive,dataset1
920,246,21,26,1,positive,dataset1
921,247,39,26,1,positive,dataset1
922,248,3,26,1,positive,dataset1
923,248,84,26,1,positive,dataset1
924,249,39,8,1,positive,dataset1
925,250,21,3,2,positive,dataset1
926,250,84,26,2,positive,dataset1
927,251,42,23,2,positive,dataset1
928,252,3,2,2,positive,dataset1
929,253,39,8,1,positive,dataset1
930,254,21,22,2,positive,dataset1
931,255,21,22,1,positive,dataset1
932,256,42,23,1,positive,dataset1
933,256,47,4,2,positive,dataset1
934,257,21,2,2,positive,dataset1
935,257,60,22,1,positive,dataset1
936,258,3,2,1,positive,dataset1
937,258,3,11,1,positive,dataset1
938,258,21,11,1,positive,dataset1
939,258,21,12,1,positive,dataset1
940,258,21,22,1,positive,dataset1
941,258,39,11,1,positive,dataset1
942,258,41,17,2,positive,dataset1
943,258,47,4,2,positive,dataset1
944,258,52,11,1,positive,dataset1
945,258,60,11,1,positive,dataset1
946,258,60,22,1,positive,dataset1
947,258,60,24,1,positive,dataset1
948,259,3,2,2,positive,dataset1
949,259,21,8,1,positive,dataset1
950,259,21,9,2,positive,dataset1
951,259,21,17,1,positive,dataset1
952,259,39,9,2,positive,dataset1
953,260,73,2,2,positive,dataset1
954,261,3,2,1,positive,dataset1
955,261,21,16,1,positive,dataset1
956,261,21,22,1,positive,dataset1
957,261,21,22,2,positive,dataset1
958,261,60,22,1,positive,dataset1
959,261,60,22,2,positive,dataset1
960,261,72,25,1,positive,dataset1
961,262,1,26,1,positive,dataset1
962,262,3,2,1,positive,dataset1
963,262,21,20,2,positive,dataset1
964,262,21,26,1,positive,dataset1
965,262,42,22,1,positive,dataset1
966,263,21,16,2,positive,dataset1
967,263,21,22,2,positive,dataset1
968,263,39,26,1,positive,dataset1
969,263,41,17,2,positive,dataset1
970,263,60,9,2,positive,dataset1
971,263,60,22,2,positive,dataset1
972,264,3,2,2,positive,dataset1
973,264,21,2,2,positive,dataset1
974,264,41,15,1,positive,dataset1
975,264,42,23,1,positive,dataset1
976,264,60,22,1,positive,dataset1
977,265,21,3,2,positive,dataset1
978,266,3,26,1,positive,dataset1
979,267,21,16,2,positive,dataset1
980,267,21,17,2,positive,dataset1
981,267,39,6,1,positive,dataset1
982,267,58,6,2,positive,dataset1
983,268,3,2,2,positive,dataset1
984,268,21,26,1,positive,dataset1
985,268,60,15,1,positive,dataset1
986,269,21,10,2,positive,dataset1
987,269,60,22,2,positive,dataset1
988,270,3,2,1,positive,dataset1
989,270,3,14,1,positive,dataset1
990,270,12,19,2,positive,dataset1
991,270,21,16,2,positive,dataset1
992,270,21,22,1,positive,dataset1
993,270,30,19,2,positive,dataset1
994,270,33,19,2,positive,dataset1
995,270,58,5,2,positive,dataset1
996,270,60,2,1,positive,dataset1
997,270,60,16,2,positive,dataset1
998,270,71,12,2,positive,dataset1
999,270,84,2,1,positive,dataset1
1000,271,21,26,1,positive,dataset1
1001,271,41,17,2,positive,dataset1
1002,272,21,22,2,positive,dataset1
1003,273,3,14,1,positive,dataset1
1004,274,21,20,2,positive,dataset1
1005,274,21,22,2,positive,dataset1
1006,274,31,2,2,positive,dataset1
1007,274,39,6,2,positive,dataset1
1008,274,58,6,2,positive,dataset1
1009,275,39,5,2,positive,dataset1
1010,275,39,21,2,positive,dataset1
1011,275,52,5,2,positive,dataset1
1012,275,52,21,2,positive,dataset1
1013,276,3,14,1,positive,dataset1
1014,277,3,14,1,positive,dataset1
1015,277,3,21,1,positive,dataset1
1016,277,51,19,2,positive,dataset1
1017,278,1,26,1,positive,dataset1
1018,278,3,2,1,positive,dataset1
1019,278,21,9,1,positive,dataset1
1020,278,21,17,1,positive,dataset1
1021,278,21,22,1,positive,dataset1
1022,278,21,26,2,positive,dataset1
1023,278,31,2,1,positive,dataset1
1024,278,31,17,2,positive,dataset1
1025,278,39,6,2,positive,dataset1
1026,278,39,12,2,positive,dataset1
1027,278,42,23,2,positive,dataset1
1028,278,58,6,2,positive,dataset1
1029,279,39,8,1,positive,dataset1
1030,279,58,8,1,positive,dataset1
1031,280,3,17,2,positive,dataset1
1032,280,21,17,2,positive,dataset1
1033,280,39,5,2,positive,dataset1
1034,281,3,23,2,positive,dataset1
1035,281,21,22,2,positive,dataset1
1036,281,42,23,2,positive,dataset1
1037,281,81,22,1,positive,dataset1
1038,282,3,21,1,positive,dataset1
1039,282,21,26,2,positive,dataset1
1040,282,31,24,2,positive,dataset1
1041,282,39,6,2,positive,dataset1
1042,282,42,1,2,positive,dataset1
1043,282,42,23,1,positive,dataset1
1044,282,58,6,2,positive,dataset1
1045,282,60,2,2,positive,dataset1
1046,282,60,6,2,positive,dataset1
1047,283,21,24,1,positive,dataset1
1048,283,47,4,2,positive,dataset1
1049,284,21,16,1,positive,dataset1
1050,285,3,2,1,positive,dataset1
1051,285,3,2,2,positive,dataset1
1052,285,21,26,1,positive,dataset1
1053,285,31,15,1,positive,dataset1
1054,285,39,6,1,positive,dataset1
1055,285,39,6,2,positive,dataset1
1056,285,39,26,1,positive,dataset1
1057,285,53,3,2,positive,dataset1
1058,285,58,6,1,positive,dataset1
1059,285,58,6,2,positive,dataset1
1060,285,60,22,2,positive,dataset1
1061,285,83,6,2,positive,dataset1
1062,286,84,5,1,positive,dataset1
1063,287,42,23,1,positive,dataset1
1064,288,3,12,1,positive,dataset1
1065,288,18,12,1,positive,dataset1
1066,288,21,12,1,positive,dataset1
1067,288,21,16,1,positive,dataset1
1068,288,21,16,2,positive,dataset1
1069,288,21,17,2,positive,dataset1
1070,288,21,22,1,positive,dataset1
1071,288,42,23,1,positive,dataset1
1072,288,42,23,2,positive,dataset1
1073,288,53,12,1,positive,dataset1
1074,288,60,22,2,positive,dataset1
1075,288,84,12,1,positive,dataset1
1076,289,21,17,1,positive,dataset1
1077,289,21,22,2,positive,dataset1
1078,289,84,5,1,positive,dataset1
1079,290,3,12,1,positive,dataset1
1080,290,3,21,1,positive,dataset1
1081,290,18,12,1,positive,dataset1
1082,290,21,12,1,positive,dataset1
1083,290,21,21,1,positive,dataset1
1084,290,52,21,1,positive,dataset1
1085,290,53,12,1,positive,dataset1
1086,290,84,12,1,positive,dataset1
1087,291,21,17,1,positive,dataset1
1088,292,3,14,2,positive,dataset1
1089,292,21,6,2,positive,dataset1
1090,292,60,24,2,positive,dataset1
1091,292,73,2,2,positive,dataset1
1092,293,3,26,1,positive,dataset1
1093,293,21,9,2,positive,dataset1
1094,293,21,26,1,positive,dataset1
1095,293,39,9,2,positive,dataset1
1096,293,84,26,1,positive,dataset1
1097,294,3,7,1,positive,dataset1
1098,294,21,17,2,positive,dataset1
1099,294,25,7,1,positive,dataset1
1100,294,65,7,1,positive,dataset1
1101,294,84,7,1,positive,dataset1
1102,295,3,2,1,positive,dataset1
1103,295,21,26,2,positive,dataset1
1104,295,39,2,1,positive,dataset1
1105,295,39,6,2,positive,dataset1
1106,295,60,2,1,positive,dataset1
1107,295,60,22,1,positive,dataset1
1108,296,21,22,1,positive,dataset1
1109,297,21,1,2,positive,dataset1
1110,297,21,22,1,positive,dataset1
1111,297,35,2,1,positive,dataset1
1112,297,47,4,1,positive,dataset1
1113,298,3,21,1,positive,dataset1
1114,298,21,22,2,positive,dataset1
1115,298,42,21,1,positive,dataset1
1116,298,42,23,1,positive,dataset1
1117,298,73,2,2,positive,dataset1
1118,299,21,6,1,positive,dataset1
1119,299,42,23,2,positive,dataset1
1120,299,58,6,1,positive,dataset1
1121,300,3,0,1,positive,dataset1
1122,301,3,14,1,positive,dataset1
1123,302,3,14,1,positive,dataset1
1124,303,3,2,1,positive,dataset1
1125,303,3,13,1,positive,dataset1
1126,303,3,16,2,positive,dataset1
1127,303,3,19,2,positive,dataset1
1128,303,3,21,1,positive,dataset1
1129,303,21,3,2,positive,dataset1
1130,303,21,5,1,positive,dataset1
1131,303,21,16,2,positive,dataset1
1132,303,21,22,2,positive,dataset1
1133,303,35,2,1,positive,dataset1
1134,303,60,2,1,positive,dataset1
1135,303,73,2,1,positive,dataset1
1136,303,73,2,2,positive,dataset1
1137,303,84,7,2,positive,dataset1
1138,304,60,2,1,positive,dataset1
1139,305,60,15,1,positive,dataset1
1140,305,60,26,2,positive,dataset1
1141,306,3,26,2,positive,dataset1
1142,306,21,26,2,positive,dataset1
1143,306,35,26,2,positive,dataset1
1144,306,42,23,2,positive,dataset1
1145,306,84,26,2,positive,dataset1
1146,307,39,5,2,positive,dataset1
1147,308,3,12,1,positive,dataset1
1148,308,3,26,2,positive,dataset1
1149,308,18,12,1,positive,dataset1
1150,308,21,26,2,positive,dataset1
1151,308,30,19,1,positive,dataset1
1152,308,35,26,2,positive,dataset1
1153,308,53,12,1,positive,dataset1
1154,308,60,2,2,positive,dataset1
1155,308,60,12,1,positive,dataset1
1156,308,60,16,2,positive,dataset1
1157,308,75,10,1,positive,dataset1
1158,308,84,5,2,positive,dataset1
1159,308,84,26,2,positive,dataset1
1160,309,21,17,1,positive,dataset1
1161,309,21,17,2,positive,dataset1
1162,309,21,26,2,positive,dataset1
1163,309,35,2,2,positive,dataset1
1164,309,39,26,2,positive,dataset1
1165,309,60,2,1,positive,dataset1
1166,310,21,26,2,positive,dataset1
1167,310,34,17,1,positive,dataset1
1168,310,39,6,1,positive,dataset1
1169,310,39,8,1,positive,dataset1
1170,310,41,17,1,positive,dataset1
1171,310,48,6,1,positive,dataset1
1172,310,58,6,1,positive,dataset1
1173,310,60,2,2,positive,dataset1
1174,310,60,16,1,positive,dataset1
1175,311,16,26,2,positive,dataset1
1176,311,21,24,1,positive,dataset1
1177,311,58,26,2,positive,dataset1
1178,311,60,22,1,positive,dataset1
1179,312,21,17,1,positive,dataset1
1180,313,3,2,1,positive,dataset1
1181,313,3,12,1,positive,dataset1
1182,313,3,13,1,positive,dataset1
1183,313,3,22,1,positive,dataset1
1184,313,6,13,2,positive,dataset1
1185,313,18,12,1,positive,dataset1
1186,313,21,12,1,positive,dataset1
1187,313,21,17,1,positive,dataset1
1188,313,21,26,2,positive,dataset1
1189,313,29,13,2,positive,dataset1
1190,313,31,24,1,positive,dataset1
1191,313,41,17,1,positive,dataset1
1192,313,42,22,1,positive,dataset1
1193,313,53,12,1,positive,dataset1
1194,313,54,2,1,positive,dataset1
1195,313,60,22,1,positive,dataset1
1196,313,71,12,2,positive,dataset1
1197,313,75,10,2,positive,dataset1
1198,313,84,12,1,positive,dataset1
1199,314,3,26,1,positive,dataset1
1200,314,21,8,1,positive,dataset1
1201,314,60,15,1,positive,dataset1
1202,314,84,26,1,positive,dataset1
1203,315,3,0,2,positive,dataset1
1204,315,3,2,1,positive,dataset1
1205,315,3,11,1,positive,dataset1
1206,315,3,12,1,positive,dataset1
1207,315,3,16,2,positive,dataset1
1208,315,3,22,1,positive,dataset1
1209,315,6,0,2,positive,dataset1
1210,315,21,11,1,positive,dataset1
1211,315,21,16,2,positive,dataset1
1212,315,21,17,2,positive,dataset1
1213,315,35,16,2,positive,dataset1
1214,315,39,11,1,positive,dataset1
1215,315,39,16,2,positive,dataset1
1216,315,42,22,1,positive,dataset1
1217,315,42,23,1,positive,dataset1
1218,315,52,11,1,positive,dataset1
1219,315,60,11,1,positive,dataset1
1220,315,75,10,2,positive,dataset1
1221,315,77,10,2,positive,dataset1
1222,315,84,16,2,positive,dataset1
1223,316,3,26,1,positive,dataset1
1224,316,21,8,1,positive,dataset1
1225,316,60,15,1,positive,dataset1
1226,316,75,10,2,positive,dataset1
1227,316,84,26,1,positive,dataset1
1228,317,3,2,2,positive,dataset1
1229,317,21,17,1,positive,dataset1
1230,317,39,23,1,positive,dataset1
1231,317,42,23,1,positive,dataset1
1232,317,47,4,1,positive,dataset1
1233,317,60,23,1,positive,dataset1
1234,318,39,23,2,positive,dataset1
1235,318,60,15,1,positive,dataset1
1236,319,3,11,1,positive,dataset1
1237,319,3,12,1,positive,dataset1
1238,319,18,12,1,positive,dataset1
1239,319,21,11,1,positive,dataset1
1240,319,21,12,1,positive,dataset1
1241,319,39,11,1,positive,dataset1
1242,319,52,11,1,positive,dataset1
1243,319,53,12,1,positive,dataset1
1244,319,60,11,1,positive,dataset1
1245,319,84,12,1,positive,dataset1
1246,320,21,12,1,positive,dataset1
1247,320,21,17,1,positive,dataset1
1248,320,39,6,1,positive,dataset1
1249,320,56,2,2,positive,dataset1
1250,321,70,2,1,positive,dataset1
1251,321,73,2,1,positive,dataset1
1252,321,82,2,1,positive,dataset1
1253,322,3,14,2,positive,dataset1
1254,322,21,20,2,positive,dataset1
1255,323,3,0,1,positive,dataset1
1256,324,3,21,1,positive,dataset1
1257,324,35,2,1,positive,dataset1
1258,325,3,14,2,positive,dataset1
1259,325,3,26,2,positive,dataset1
1260,325,21,22,1,positive,dataset1
1261,325,21,22,2,positive,dataset1
1262,325,21,26,2,positive,dataset1
1263,326,61,2,2,positive,dataset1
1264,327,21,17,2,positive,dataset1
1265,328,21,22,2,positive,dataset1
1266,328,52,6,1,positive,dataset1
1267,328,60,17,2,positive,dataset1
1268,328,60,22,2,positive,dataset1
1269,329,35,2,2,positive,dataset1
1270,329,60,22,1,positive,dataset1
1271,330,31,2,1,positive,dataset1
1272,330,60,2,1,positive,dataset1
1273,331,42,23,1,positive,dataset1
1274,332,21,17,2,positive,dataset1
1275,332,73,2,2,positive,dataset1
1276,333,21,8,1,positive,dataset1
1277,333,39,8,1,positive,dataset1
1278,334,80,2,2,positive,dataset1
1279,335,3,14,2,positive,dataset1
1280,335,21,22,1,positive,dataset1
1281,336,21,8,1,positive,dataset1
1282,336,60,15,1,positive,dataset1
1283,337,3,14,2,positive,dataset1
1284,338,3,14,1,positive,dataset1
1285,338,39,6,2,positive,dataset1
1286,338,58,6,2,positive,dataset1
1287,339,21,16,1,positive,dataset1
1288,339,31,15,1,positive,dataset1
1289,339,42,23,2,positive,dataset1
1290,340,39,8,1,positive,dataset1
1291,341,30,19,2,positive,dataset1
1292,341,42,23,2,positive,dataset1
1293,342,3,1,1,positive,dataset1
